date,name,location,photos,videos,href_url,paginated_url,year,month,season,level,page
9/24,Seaside 3 Course Challenge,"Seaside, OR",,,https://or.milesplit.com/meets/96191-seaside-3-course-challenge-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/24,Stanford Invitational,"Palo Alto, CA",,,https://ca.milesplit.com/meets/96249-stanford-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/24,Sunny Hills Wayne Walker Invitational,"Fullerton, CA",,,https://ca.milesplit.com/meets/101374-sunny-hills-wayne-walker-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/24,Tri County Invitational,"Riverside, CA",,,https://ca.milesplit.com/meets/101375-tri-county-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/24,Wolfpack Invitational,"Bakersfield, CA",,,https://ca.milesplit.com/meets/101373-wolfpack-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/23,Golden Eagle/Clovis West Invitational,"Fresno, CA",,,https://ca.milesplit.com/meets/101369-golden-eagleclovis-west-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/23,Mt. Whitney Invitational,"Visalia, CA",,,https://ca.milesplit.com/meets/101595-mt-whitney-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
"9/23
9/24",New Balance Ocean State Invitational,"Warwick, RI",,,https://ri.milesplit.com/meets/97813-new-balance-ocean-state-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/23,South Bay Invitational,"Bonita, CA",,,https://ca.milesplit.com/meets/99801-south-bay-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/22,Big 8 League Cluster #2,"Riverside, CA",,,https://ca.milesplit.com/meets/101597-big-8-league-cluster-2-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/22,Marmonte League Dual Meet,"Riverside, CA",,,https://ca.milesplit.com/meets/103930-marmonte-league-dual-meet-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/22,MTAL League Meet #1,"Salinas, CA",,,https://ca.milesplit.com/meets/101599-mtal-league-meet-1-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/22,Ocean League Meet #1,"Riverside, CA",,,https://ca.milesplit.com/meets/101300-ocean-league-meet-1-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/22,Pacific League Cluster,"Arcadia, CA",,,https://ca.milesplit.com/meets/101596-pacific-league-cluster-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/22,Pioneer League Meet #1,"Torrance, CA",,,https://ca.milesplit.com/meets/101251-pioneer-league-meet-1-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/22,San Gabriel Valley League,"Cerritos, CA",,,https://ca.milesplit.com/meets/101598-san-gabriel-valley-league-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/17,Iolani  Invitational,"Kaaawa, HI",,,https://hi.milesplit.com/meets/98633-2011-iolani-cross-country-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/17,Viking Opener,"Santa Rosa, CA",,,https://ca.milesplit.com/meets/101246-27th-annual-viking-opener-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/17,De La Salle/Carondelet Nike  Invitational,"Concord, CA",,,https://ca.milesplit.com/meets/94970-de-la-sallecarondelet-nike-cc-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/17,Mt. Carmel/Movin Shoes  Invitational,"San Diego, CA",,,https://ca.milesplit.com/meets/98960-mt-carmelmovin-shoes-xc-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/17,Ojai Invitational,"Ojai, CA",,,https://ca.milesplit.com/meets/101600-ojai-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
"9/16
9/17",Woodbridge  Classic,"Costa Mesa, CA",,,https://ca.milesplit.com/meets/97977-woodbridge-cross-country-classic-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/14,Phil Ryan Invitational,"San Marino, CA",,,https://ca.milesplit.com/meets/100986-phil-ryan-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/10,Kamehameha Schools Hawaii  Invitational,"Keaau, HI",,,https://hi.milesplit.com/meets/98640-7th-annual-kamehameha-schools-hawaii-cross-country-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/10,Bronco Roundup,"Escondido, CA",,,https://ca.milesplit.com/meets/100001-bronco-roundup-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/10,Don Bosco Tech Invitational,"Irwindale, CA",,,https://ca.milesplit.com/meets/100007-don-bosco-tech-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=1,2011,9,outdoor,hs,1
9/10,Earlybird Invitational,"Salinas, CA",,,https://ca.milesplit.com/meets/100008-earlybird-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/10,Ed Sias Invitational,"Martinez, CA",,,https://ca.milesplit.com/meets/100009-ed-sias-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/10,Fastback Shootout,"Walnut, CA",,,https://ca.milesplit.com/meets/100010-fastback-shootout-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/10,Great Cow Run,"Cerritos, CA",,,https://ca.milesplit.com/meets/100011-great-cow-run-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/10,Kingsburg Invitational,"Riverside, CA",,,https://ca.milesplit.com/meets/100012-kingsburg-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/10,Laguna Hills Invitational,"Laguna Hills, CA",,,https://ca.milesplit.com/meets/97980-laguna-hills-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/10,Las Vegas  Invitational,"Boulder City, NV",,,https://nv.milesplit.com/meets/97564-las-vegas-cross-country-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/10,Morro Bay Invitational,"Riverside, CA",,,https://ca.milesplit.com/meets/100013-morro-bay-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/10,Nevada/Jim Vanden Heuvel Twilight  Classic,"Sparks, NV",,,https://nv.milesplit.com/meets/98053-nevadajim-vanden-heuvel-twilight-xc-classic-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/10,Sacramento State Hornet Jamboree,"Sacramento, CA",,,https://ca.milesplit.com/meets/100015-sacramento-state-hornet-jamboree-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/10,Showdown @ Sundown,"San Marcos, CA",,,https://ca.milesplit.com/meets/100550-showdown-sundown-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/10,Sierra Invitational,"Modesto, CA",,,https://ca.milesplit.com/meets/100016-sierra-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,,,,,,,,,,
,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,,,,,,,,,,
9/10,Wolverine  Invitational,"Riverside, CA",,,https://ca.milesplit.com/meets/100017-wolverine-cross-country-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/10,Yreka Elks Invitational,"Yreka, CA",,,https://ca.milesplit.com/meets/96144-yreka-elks-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
