race_url,race
https://ca.milesplit.com/meets/324029-cif-los-angeles-city-section-championships-2018/results/621458/formatted/,Div. 4
https://ca.milesplit.com/meets/324029-cif-los-angeles-city-section-championships-2018/results/621459/formatted/,Div. 5
https://ca.milesplit.com/meets/324029-cif-los-angeles-city-section-championships-2018/results/621462/formatted/,Frosh/Soph
https://ca.milesplit.com/meets/324029-cif-los-angeles-city-section-championships-2018/results/621463/formatted/,JV Results
https://ca.milesplit.com/meets/334748-ncc-championships-2018/results/621236/formatted/,Avocado East Results
https://ca.milesplit.com/meets/334748-ncc-championships-2018/results/621235/formatted/,Avocado West Results
https://ca.milesplit.com/meets/334748-ncc-championships-2018/results/621238/formatted/,Palomar Results
https://ca.milesplit.com/meets/334748-ncc-championships-2018/results/621237/formatted/,Valley Results
https://ca.milesplit.com/meets/324030-cif-north-coast-section-championships-rescheduled-2018/results/621551/formatted/,Division 1 Results
https://ca.milesplit.com/meets/324030-cif-north-coast-section-championships-rescheduled-2018/results/621550/formatted/,Division 2 Results
https://ca.milesplit.com/meets/324030-cif-north-coast-section-championships-rescheduled-2018/results/621552/formatted/,Division 3 Results
https://ca.milesplit.com/meets/324026-cif-central-coast-section-rescheduled-2018/results/621496/formatted/,Boys Division 1
https://ca.milesplit.com/meets/324026-cif-central-coast-section-rescheduled-2018/results/621497/formatted/,Boys Division 2
https://ca.milesplit.com/meets/324026-cif-central-coast-section-rescheduled-2018/results/621498/formatted/,Boys Division 3
https://ca.milesplit.com/meets/324026-cif-central-coast-section-rescheduled-2018/results/621499/formatted/,Boys Division 4
https://ca.milesplit.com/meets/324026-cif-central-coast-section-rescheduled-2018/results/621500/formatted/,Boys Division 5
https://ca.milesplit.com/meets/324026-cif-central-coast-section-rescheduled-2018/results/621501/formatted/,Girls Division 1
https://ca.milesplit.com/meets/324026-cif-central-coast-section-rescheduled-2018/results/621502/formatted/,Girls Division 2
https://ca.milesplit.com/meets/324026-cif-central-coast-section-rescheduled-2018/results/621503/formatted/,Girls Division 3
https://ca.milesplit.com/meets/324026-cif-central-coast-section-rescheduled-2018/results/621504/formatted/,Girls Division 4
https://ca.milesplit.com/meets/324026-cif-central-coast-section-rescheduled-2018/results/621505/formatted/,Girls Division 5
https://ca.milesplit.com/meets/324028-cif-central-section-final-2018/results/621561/formatted/,Division 1
https://ca.milesplit.com/meets/324028-cif-central-section-final-2018/results/621562/formatted/,Division 2
https://ca.milesplit.com/meets/324028-cif-central-section-final-2018/results/621563/formatted/,Division 3
https://ca.milesplit.com/meets/324028-cif-central-section-final-2018/results/621564/formatted/,Division 4
https://ca.milesplit.com/meets/324028-cif-central-section-final-2018/results/621565/formatted/,Division 5
https://ca.milesplit.com/meets/324034-cif-state-cross-country-championships-2018/results/621590/formatted/,Division 1 Boys
https://ca.milesplit.com/meets/324034-cif-state-cross-country-championships-2018/results/621595/formatted/,Division 1 Girls
https://ca.milesplit.com/meets/324034-cif-state-cross-country-championships-2018/results/621591/formatted/,Division 2 Boys
https://ca.milesplit.com/meets/324034-cif-state-cross-country-championships-2018/results/621620/formatted/,Division 2 Girls
https://ca.milesplit.com/meets/324034-cif-state-cross-country-championships-2018/results/621621/formatted/,Division 3 Boys
https://ca.milesplit.com/meets/324034-cif-state-cross-country-championships-2018/results/621626/formatted/,Division 3 Girls
https://ca.milesplit.com/meets/324034-cif-state-cross-country-championships-2018/results/621628/formatted/,Division 4 Boys
https://ca.milesplit.com/meets/324034-cif-state-cross-country-championships-2018/results/621627/formatted/,Division 4 Girls
https://ca.milesplit.com/meets/324034-cif-state-cross-country-championships-2018/results/621622/formatted/,Division 5 Boys
https://ca.milesplit.com/meets/324034-cif-state-cross-country-championships-2018/results/621633/formatted/,Division 5 Girls
https://ca.milesplit.com/meets/326255-east-valley-league-cluster-1-2018/results/611930/formatted/,Boys Results
https://ca.milesplit.com/meets/326255-east-valley-league-cluster-1-2018/results/611931/formatted/,Girls Results
https://ca.milesplit.com/meets/326312-city-league-cluster-1-2018/results/612098/formatted/,Clairemont vs Chistian
https://ca.milesplit.com/meets/326312-city-league-cluster-1-2018/results/612099/formatted/,Mission Bay Vs. Madison
https://ca.milesplit.com/meets/326312-city-league-cluster-1-2018/results/612100/formatted/,San Diego vs Lincoln vs Kearny
https://ca.milesplit.com/meets/324257-socal-xc-invitational-2018/results/612667/formatted/,Race 1 Girls Varsity #1-3
https://ca.milesplit.com/meets/324257-socal-xc-invitational-2018/results/612872/formatted/,Race 10 Boys Novice Div 2
https://ca.milesplit.com/meets/324257-socal-xc-invitational-2018/results/612871/formatted/,Race 11 Girls JV Div 2
https://ca.milesplit.com/meets/324257-socal-xc-invitational-2018/results/612862/formatted/,Race 12 Boys JV Div 2
https://ca.milesplit.com/meets/324257-socal-xc-invitational-2018/results/612878/formatted/,Race 13 Girls JV Div 1
https://ca.milesplit.com/meets/324257-socal-xc-invitational-2018/results/612877/formatted/,Race 14 Boys JV Div 1
https://ca.milesplit.com/meets/324257-socal-xc-invitational-2018/results/612668/formatted/,Race 2 Boys Varsity #1-3
https://ca.milesplit.com/meets/324257-socal-xc-invitational-2018/results/612669/formatted/,Race 3 Girls Varsity #4-5
https://ca.milesplit.com/meets/324257-socal-xc-invitational-2018/results/612666/formatted/,Race 4 Boys Varsity #4-5
https://ca.milesplit.com/meets/324257-socal-xc-invitational-2018/results/612670/formatted/,Race 5 Girls Varsity #6-7
https://ca.milesplit.com/meets/324257-socal-xc-invitational-2018/results/612671/formatted/,Race 6 Boys Varsity #6-7
https://ca.milesplit.com/meets/324257-socal-xc-invitational-2018/results/612875/formatted/,Race 7 Girls Novice Div 1
https://ca.milesplit.com/meets/324257-socal-xc-invitational-2018/results/612874/formatted/,Race 8 Girls Novice Div 2
https://ca.milesplit.com/meets/324257-socal-xc-invitational-2018/results/612873/formatted/,Race 9 Boys Novice Div 1
https://ca.milesplit.com/meets/326326-lake-yosemite-xc-invitational-2018/results/612482/formatted/,HS Results
https://ca.milesplit.com/meets/326326-lake-yosemite-xc-invitational-2018/results/612483/formatted/,MS Results
https://ca.milesplit.com/meets/325594-yreka-xc-challenge-2018/results/612430/formatted/,High School Results
https://ca.milesplit.com/meets/325594-yreka-xc-challenge-2018/results/612431/formatted/,Middle School Results
https://ca.milesplit.com/meets/323959-clovis-invitational-2018/results/612920/formatted/,"Boys JV S,M,L"
https://ca.milesplit.com/meets/323959-clovis-invitational-2018/results/612646/formatted/,Championship Boys
https://ca.milesplit.com/meets/323959-clovis-invitational-2018/results/612626/formatted/,Championship Girls
https://ca.milesplit.com/meets/323959-clovis-invitational-2018/results/612884/formatted/,Frosh-Soph Girls
https://ca.milesplit.com/meets/323959-clovis-invitational-2018/results/612811/formatted/,FS Boys Large/XL
https://ca.milesplit.com/meets/323959-clovis-invitational-2018/results/612927/formatted/,"FS Boys S,M"
https://ca.milesplit.com/meets/323959-clovis-invitational-2018/results/612882/formatted/,JV Boys Championship and XL
https://ca.milesplit.com/meets/323959-clovis-invitational-2018/results/612885/formatted/,JV Girls
https://ca.milesplit.com/meets/323959-clovis-invitational-2018/results/612602/formatted/,Varsity Boys Large
https://ca.milesplit.com/meets/323959-clovis-invitational-2018/results/612808/formatted/,Varsity Boys Medium
https://ca.milesplit.com/meets/323959-clovis-invitational-2018/results/612803/formatted/,Varsity Boys Small
https://ca.milesplit.com/meets/323959-clovis-invitational-2018/results/612617/formatted/,Varsity Boys XL
https://ca.milesplit.com/meets/323959-clovis-invitational-2018/results/612584/formatted/,Varsity Girls Large
https://ca.milesplit.com/meets/323959-clovis-invitational-2018/results/612801/formatted/,Varsity Girls Medium
https://ca.milesplit.com/meets/323959-clovis-invitational-2018/results/612800/formatted/,Varsity Girls Small
https://ca.milesplit.com/meets/323959-clovis-invitational-2018/results/612587/formatted/,Varsity Girls XL
https://ca.milesplit.com/meets/323958-central-park-invitational-2018/results/612899/formatted/,Race 10 Varsity Boys
https://ca.milesplit.com/meets/323958-central-park-invitational-2018/results/613181/formatted/,Race 11 Varsity Girls
https://ca.milesplit.com/meets/323958-central-park-invitational-2018/results/613179/formatted/,Race 12 Junior Boys
https://ca.milesplit.com/meets/323958-central-park-invitational-2018/results/613178/formatted/,Race 13 Junior Girls
https://ca.milesplit.com/meets/323958-central-park-invitational-2018/results/613177/formatted/,Race 14 Freshman Boys
https://ca.milesplit.com/meets/323958-central-park-invitational-2018/results/613176/formatted/,Race 15 Freshman Girls
https://ca.milesplit.com/meets/323958-central-park-invitational-2018/results/613175/formatted/,Race 16 Sophomore Boys
https://ca.milesplit.com/meets/323958-central-park-invitational-2018/results/613212/formatted/,Race 17 Sophomore Girls
https://ca.milesplit.com/meets/323958-central-park-invitational-2018/results/612888/formatted/,Race 2 Varsity Boys
https://ca.milesplit.com/meets/323958-central-park-invitational-2018/results/612889/formatted/,Race 3 Varsity Girls
https://ca.milesplit.com/meets/323958-central-park-invitational-2018/results/612891/formatted/,Race 4 Junior Boys
https://ca.milesplit.com/meets/323958-central-park-invitational-2018/results/612893/formatted/,Race 5 Junior Girls
https://ca.milesplit.com/meets/323958-central-park-invitational-2018/results/612894/formatted/,Race 6 Freshmen Boys
https://ca.milesplit.com/meets/323958-central-park-invitational-2018/results/612896/formatted/,Race 7 Freshmen Girls
https://ca.milesplit.com/meets/323958-central-park-invitational-2018/results/612897/formatted/,Race 8 Sophomore Boys
https://ca.milesplit.com/meets/323958-central-park-invitational-2018/results/612898/formatted/,Race 9 Sophomore Girls
https://ca.milesplit.com/meets/332959-small-schools-league-meet-4-2018/results/616315/formatted/,HS Results
https://ca.milesplit.com/meets/332959-small-schools-league-meet-4-2018/results/616314/formatted/,MS Results
https://ca.milesplit.com/meets/332899-wmc-jamboree-hart-2018/results/616165/formatted/,High School Results
https://ca.milesplit.com/meets/332899-wmc-jamboree-hart-2018/results/616166/formatted/,Middle School Results
https://ca.milesplit.com/meets/326243-orange-county-championships-2018/results/615402/formatted/,Division 2 Results
https://ca.milesplit.com/meets/326243-orange-county-championships-2018/results/615398/formatted/,Large School Results
https://ca.milesplit.com/meets/326243-orange-county-championships-2018/results/615395/formatted/,Medium School Results
https://ca.milesplit.com/meets/326243-orange-county-championships-2018/results/614748/formatted/,Small School Results
https://ca.milesplit.com/meets/326243-orange-county-championships-2018/results/615400/formatted/,Sweepstakes Results
https://ca.milesplit.com/meets/323969-rough-rider-invitational-2018/results/615745/formatted/,Frosh/Soph Large
https://ca.milesplit.com/meets/323969-rough-rider-invitational-2018/results/615744/formatted/,Frosh/Soph Small
https://ca.milesplit.com/meets/323969-rough-rider-invitational-2018/results/615746/formatted/,JV
https://ca.milesplit.com/meets/323969-rough-rider-invitational-2018/results/615748/formatted/,Varsity Large
https://ca.milesplit.com/meets/323969-rough-rider-invitational-2018/results/615747/formatted/,Varsity Small
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615255/formatted/,Boys Eastern States Champs
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615258/formatted/,Boys Easterns
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/614860/formatted/,Boys Freshman A
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/614865/formatted/,Boys Freshman B
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/614869/formatted/,Boys Freshman C
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/614890/formatted/,Boys Freshman D
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/614894/formatted/,Boys Freshman E
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615261/formatted/,Boys Intermediate (MS)
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615216/formatted/,Boys Junior Varsity A
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615221/formatted/,Boys Junior Varsity B
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615227/formatted/,Boys Junior Varsity C
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615238/formatted/,Boys Junior Varsity D
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615244/formatted/,Boys Junior Varsity E
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/614896/formatted/,Boys Sophomore A
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/614940/formatted/,Boys Sophomore B
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615214/formatted/,Boys Sophomore C
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615228/formatted/,Boys Varsity A
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615230/formatted/,Boys Varsity B
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615231/formatted/,Boys Varsity C
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615233/formatted/,Boys Varsity D
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615498/formatted/,Boys Varsity E
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615236/formatted/,Boys Varsity F
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615239/formatted/,Boys Varsity G
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615257/formatted/,Girls Easterns
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/614863/formatted/,Girls Freshman A
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/614868/formatted/,Girls Freshman B
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/614870/formatted/,Girls Freshman C
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/614891/formatted/,Girls Freshman D
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615262/formatted/,Girls Intermediate (MS)
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615218/formatted/,Girls Junior Varsity A
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615229/formatted/,Girls Junior Varsity B
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615224/formatted/,Girls Junior Varsity C
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615232/formatted/,Girls Junior Varsity D
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/614942/formatted/,Girls Sophomore A
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/614943/formatted/,Girls Sophomore B
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615246/formatted/,Girls Varsity A
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615248/formatted/,Girls Varsity B
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615251/formatted/,Girls Varsity C
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615254/formatted/,Girls Varsity D
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615260/formatted/,Girls Varsity E
https://ny.milesplit.com/meets/324126-manhattan-hs-invitational-2018/results/615256/formatted/,Girls Varsity F
https://ca.milesplit.com/meets/323978-monterey-bay-invitational-2018/results/615495/formatted/,Boys Frosh-Soph Large School
https://ca.milesplit.com/meets/323978-monterey-bay-invitational-2018/results/615496/formatted/,Boys Frosh-Soph Small School
https://ca.milesplit.com/meets/323978-monterey-bay-invitational-2018/results/615494/formatted/,Girls Frosh-Soph
https://ca.milesplit.com/meets/323978-monterey-bay-invitational-2018/results/615492/formatted/,JV Results
https://ca.milesplit.com/meets/323978-monterey-bay-invitational-2018/results/615490/formatted/,Middle School Results
https://ca.milesplit.com/meets/323978-monterey-bay-invitational-2018/results/615493/formatted/,Varsity Results
https://ca.milesplit.com/meets/323968-chico-autumn-invitational-2018/results/614825/formatted/,JV Results
https://ca.milesplit.com/meets/323968-chico-autumn-invitational-2018/results/614827/formatted/,Varsity Runners 1-3
https://ca.milesplit.com/meets/323968-chico-autumn-invitational-2018/results/614826/formatted/,Varsity Runners 4-7
https://ca.milesplit.com/meets/323974-bella-vista-bronco-invitational-2018/results/615759/formatted/,Boys JV
https://ca.milesplit.com/meets/323974-bella-vista-bronco-invitational-2018/results/615758/formatted/,Girls JV
https://ca.milesplit.com/meets/323974-bella-vista-bronco-invitational-2018/results/615749/formatted/,LS Boys Frosh Soph
https://ca.milesplit.com/meets/323974-bella-vista-bronco-invitational-2018/results/615755/formatted/,LS Boys Varsity
https://ca.milesplit.com/meets/323974-bella-vista-bronco-invitational-2018/results/615752/formatted/,LS Girls Frosh Soph
https://ca.milesplit.com/meets/323974-bella-vista-bronco-invitational-2018/results/615754/formatted/,LS Girls Varsity
https://ca.milesplit.com/meets/323974-bella-vista-bronco-invitational-2018/results/615751/formatted/,SS Boys Frosh Soph
https://ca.milesplit.com/meets/323974-bella-vista-bronco-invitational-2018/results/615757/formatted/,SS Boys Varsity
https://ca.milesplit.com/meets/323974-bella-vista-bronco-invitational-2018/results/615750/formatted/,SS Girls Frosh Soph
https://ca.milesplit.com/meets/323974-bella-vista-bronco-invitational-2018/results/615756/formatted/,SS Girls Varsity
https://ca.milesplit.com/meets/323974-bella-vista-bronco-invitational-2018/results/615753/formatted/,Unlimited Boys Frosh Soph
https://ca.milesplit.com/meets/323977-inland-empire-challenge-2018/results/615411/formatted/,Large School Results
https://ca.milesplit.com/meets/323977-inland-empire-challenge-2018/results/615410/formatted/,Medium School Results
https://ca.milesplit.com/meets/323977-inland-empire-challenge-2018/results/615409/formatted/,Small School Results
https://ca.milesplit.com/meets/323977-inland-empire-challenge-2018/results/615408/formatted/,Sweepstakes Results
https://ca.milesplit.com/meets/333296-mission-and-sunshine-league-meet-2-2018/results/617067/formatted/,Mission League Results
https://ca.milesplit.com/meets/333296-mission-and-sunshine-league-meet-2-2018/results/617068/formatted/,Sunshine League Results
https://ca.milesplit.com/meets/323979-santa-clarita-valley-cc-invitational-2018/results/615579/formatted/,Large School Division
https://ca.milesplit.com/meets/323979-santa-clarita-valley-cc-invitational-2018/results/615578/formatted/,Small School Division
https://ca.milesplit.com/meets/332871-wcal-league-meet-2-2018/results/616015/formatted/,Boys Results
https://ca.milesplit.com/meets/332871-wcal-league-meet-2-2018/results/616016/formatted/,Girls Results
https://ca.milesplit.com/meets/333110-hoka-one-one-postal-nationals-flagship-event-2018/results/616730/formatted/,HS Results
https://ca.milesplit.com/meets/333110-hoka-one-one-postal-nationals-flagship-event-2018/results/616731/formatted/,Youth/MS Results
https://ca.milesplit.com/meets/323981-reedley-cam-ostrand-invitational-2018/results/617096/formatted/,HS Results
https://ca.milesplit.com/meets/323981-reedley-cam-ostrand-invitational-2018/results/617097/formatted/,Youth/MS Results
https://ca.milesplit.com/meets/323985-riverside-invitational-2018/results/618007/formatted/,Boys Division 1
https://ca.milesplit.com/meets/323985-riverside-invitational-2018/results/618017/formatted/,Boys Division 2
https://ca.milesplit.com/meets/323985-riverside-invitational-2018/results/618025/formatted/,Boys Division 3
https://ca.milesplit.com/meets/323985-riverside-invitational-2018/results/618011/formatted/,Girls Division 1
https://ca.milesplit.com/meets/323985-riverside-invitational-2018/results/618020/formatted/,Girls Division 2
https://ca.milesplit.com/meets/323985-riverside-invitational-2018/results/618026/formatted/,Girls Division 3
https://ca.milesplit.com/meets/323986-flat-sac-invitational-2018/results/618162/formatted/,Club Results
https://ca.milesplit.com/meets/323986-flat-sac-invitational-2018/results/618163/formatted/,HS Results
https://ca.milesplit.com/meets/323986-flat-sac-invitational-2018/results/618161/formatted/,MS Results
https://ca.milesplit.com/meets/323983-jaguar-kit-carson-invitational-2018/results/617229/formatted/,Frosh Boys Teal/Black
https://ca.milesplit.com/meets/323983-jaguar-kit-carson-invitational-2018/results/617234/formatted/,JV Boys Black
https://ca.milesplit.com/meets/323983-jaguar-kit-carson-invitational-2018/results/617225/formatted/,JV Boys Teal
https://ca.milesplit.com/meets/323983-jaguar-kit-carson-invitational-2018/results/617232/formatted/,JV Girls Black
https://ca.milesplit.com/meets/323983-jaguar-kit-carson-invitational-2018/results/617226/formatted/,JV Girls Teal
https://ca.milesplit.com/meets/323983-jaguar-kit-carson-invitational-2018/results/617231/formatted/,Varsity Boys Black
https://ca.milesplit.com/meets/323983-jaguar-kit-carson-invitational-2018/results/617227/formatted/,Varsity Boys Teal
https://ca.milesplit.com/meets/323983-jaguar-kit-carson-invitational-2018/results/617230/formatted/,Varsity Girls Black
https://ca.milesplit.com/meets/323983-jaguar-kit-carson-invitational-2018/results/617228/formatted/,Varsity Girls Teal
https://ca.milesplit.com/meets/323984-mt-sac-invitational-2018/results/617565/formatted/,*D1/D2 Boys Indiv Sweeps
https://ca.milesplit.com/meets/323984-mt-sac-invitational-2018/results/617570/formatted/,*D1/D2 Boys Team Sweeps
https://ca.milesplit.com/meets/323984-mt-sac-invitational-2018/results/617567/formatted/,*D1/D2 Girls Indiv Sweeps
https://ca.milesplit.com/meets/323984-mt-sac-invitational-2018/results/617572/formatted/,*D1/D2 Girls Team Sweeps
https://ca.milesplit.com/meets/323984-mt-sac-invitational-2018/results/617222/formatted/,*D3 Boys Sweeps
https://ca.milesplit.com/meets/323984-mt-sac-invitational-2018/results/617221/formatted/,*D3 Girls Sweeps
https://ca.milesplit.com/meets/323984-mt-sac-invitational-2018/results/617220/formatted/,*D4/D5 Boys Sweeps
https://ca.milesplit.com/meets/323984-mt-sac-invitational-2018/results/617219/formatted/,*D4/D5 Girls Sweeps
https://ca.milesplit.com/meets/323984-mt-sac-invitational-2018/results/617610/formatted/,D1 Boys Freshman (Race 56)
https://ca.milesplit.com/meets/323984-mt-sac-invitational-2018/results/617550/formatted/,D1 Boys JV (Race 40)
https://ca.milesplit.com/meets/323984-mt-sac-invitational-2018/results/617553/formatted/,D1 Boys JV (Race 42)
https://ca.milesplit.com/meets/323984-mt-sac-invitational-2018/results/617631/formatted/,D1 Boys Sophomore (Race 60)
https://ca.milesplit.com/meets/323984-mt-sac-invitational-2018/results/617661/formatted/,D1 Boys Sophomore (Race 62)
https://ca.milesplit.com/meets/323984-mt-sac-invitational-2018/results/617573/formatted/,D1 Boys Varsity (Race 50)
https://ca.milesplit.com/meets/323984-mt-sac-invitational-2018/results/617621/formatted/,D1 Freshman Boys (Race 58)
https://ca.milesplit.com/meets/323984-mt-sac-invitational-2018/results/617577/formatted/,D1 Girls (Race 51)
https://ca.milesplit.com/meets/323984-mt-sac-invitational-2018/results/617615/formatted/,D1 Girls Freshman (Race 57)
https://ca.milesplit.com/meets/323984-mt-sac-invitational-2018/results/617627/formatted/,D1 Girls Freshman (Race 59)
https://ca.milesplit.com/meets/323984-mt-sac-invitational-2018/results/617551/formatted/,D1 Girls JV (Race 41)
https://ca.milesplit.com/meets/323984-mt-sac-invitational-2018/results/617555/formatted/,D1 Girls JV (Race 43)
