date,name,location,photos,videos,href_url,paginated_url,year,month,season,level,page
8/28,Bronco Roundup,"Escondido, CA",,,https://ca.milesplit.com/meets/437832-bronco-roundup-2021/results,https://ca.milesplit.com/results/?year=2021&month=8&season=outdoor&level=hs&page=1,2021,8,outdoor,hs,1
8/28,Dennis DeWitt Invitational,"Madera, CA",,,https://ca.milesplit.com/meets/437742-dennis-dewitt-invitational-2021/results,https://ca.milesplit.com/results/?year=2021&month=8&season=outdoor&level=hs&page=1,2021,8,outdoor,hs,1
8/28,Strawberry Fields 5K & 2K,"Oxnard, CA",,,https://ca.milesplit.com/meets/437325-strawberry-fields-5k-and-2k-2021/results,https://ca.milesplit.com/results/?year=2021&month=8&season=outdoor&level=hs&page=1,2021,8,outdoor,hs,1
8/27,Sierra Pacific 2 Mile,"Hanford, CA",,,https://ca.milesplit.com/meets/438186-sierra-pacific-2-mile-2021/results,https://ca.milesplit.com/results/?year=2021&month=8&season=outdoor&level=hs&page=1,2021,8,outdoor,hs,1
8/27,SUHI @ Eastlake,"Chula Vista, CA",,,https://ca.milesplit.com/meets/440436-suhi-eastlake-2021/results,https://ca.milesplit.com/results/?year=2021&month=8&season=outdoor&level=hs&page=1,2021,8,outdoor,hs,1
8/27,Wolf Pack Invitational,"Santee, CA",,,https://ca.milesplit.com/meets/438187-wolf-pack-invitational-2021/results,https://ca.milesplit.com/results/?year=2021&month=8&season=outdoor&level=hs&page=1,2021,8,outdoor,hs,1
8/26,Northwood Segerstrom Scrimmage,"Irvine, CA",,,https://ca.milesplit.com/meets/442113-northwood-segerstrom-scrimmage-2021/results,https://ca.milesplit.com/results/?year=2021&month=8&season=outdoor&level=hs&page=1,2021,8,outdoor,hs,1
8/25,Foothill Time Trials,"Pleasanton, CA",,,https://ca.milesplit.com/meets/441551-foothill-time-trials-2021/results,https://ca.milesplit.com/results/?year=2021&month=8&season=outdoor&level=hs&page=1,2021,8,outdoor,hs,1
8/25,Jaguar Invitational,"Tracy, CA",,,https://ca.milesplit.com/meets/437892-jaguar-invitational-2021/results,https://ca.milesplit.com/results/?year=2021&month=8&season=outdoor&level=hs&page=1,2021,8,outdoor,hs,1
8/21,Dinuba Invitational,"Dinuba, CA",,,https://ca.milesplit.com/meets/437826-dinuba-invitational-2021/results,https://ca.milesplit.com/results/?year=2021&month=8&season=outdoor&level=hs&page=1,2021,8,outdoor,hs,1
