race_url,race
https://ca.milesplit.com/meets/253438-capital-valley-conference-cvc-meet-1-2016/results/474005/formatted/,Frosh/Soph Boys
https://ca.milesplit.com/meets/253438-capital-valley-conference-cvc-meet-1-2016/results/474007/formatted/,Frosh/Soph Girls
https://ca.milesplit.com/meets/253438-capital-valley-conference-cvc-meet-1-2016/results/474006/formatted/,Varsity Boys
https://ca.milesplit.com/meets/253438-capital-valley-conference-cvc-meet-1-2016/results/474008/formatted/,Varsity Girls
https://ca.milesplit.com/meets/251172-prs-15-mile-time-trial-2016/results/461474/formatted/,Boys Results
https://ca.milesplit.com/meets/251172-prs-15-mile-time-trial-2016/results/461475/formatted/,Girls Results
https://ca.milesplit.com/meets/250904-dinuba-invitational-2016/results/460939/formatted/,Boys - Frosh/Soph
https://ca.milesplit.com/meets/250904-dinuba-invitational-2016/results/460941/formatted/,Boys - JV
https://ca.milesplit.com/meets/250904-dinuba-invitational-2016/results/460940/formatted/,Boys - Varsity
https://ca.milesplit.com/meets/250904-dinuba-invitational-2016/results/460944/formatted/,Girls - Frosh/Soph
https://ca.milesplit.com/meets/250904-dinuba-invitational-2016/results/460942/formatted/,Girls - JV
https://ca.milesplit.com/meets/250904-dinuba-invitational-2016/results/460943/formatted/,Girls - Varsity
https://ca.milesplit.com/meets/253367-ealsrl-center-meet-2016/results/473671/formatted/,JV Boys
https://ca.milesplit.com/meets/253367-ealsrl-center-meet-2016/results/473673/formatted/,JV Girls
https://ca.milesplit.com/meets/253367-ealsrl-center-meet-2016/results/473672/formatted/,Varsity Boys
https://ca.milesplit.com/meets/253367-ealsrl-center-meet-2016/results/473674/formatted/,Varsity Girls
https://ca.milesplit.com/meets/253943-fall-river-invitational-2016/results/476633/formatted/,JV Boys
https://ca.milesplit.com/meets/253943-fall-river-invitational-2016/results/476637/formatted/,JV Girls
https://ca.milesplit.com/meets/253943-fall-river-invitational-2016/results/476631/formatted/,MS Boys
https://ca.milesplit.com/meets/253943-fall-river-invitational-2016/results/476635/formatted/,MS Girls
https://ca.milesplit.com/meets/253943-fall-river-invitational-2016/results/476632/formatted/,Varsity Boys
https://ca.milesplit.com/meets/253943-fall-river-invitational-2016/results/476636/formatted/,Varsity Girls
https://ca.milesplit.com/meets/253614-del-rio-league-meet-1-2016/results/474428/formatted/,Freshman Boys
https://ca.milesplit.com/meets/253614-del-rio-league-meet-1-2016/results/474431/formatted/,Freshman Girls
https://ca.milesplit.com/meets/253614-del-rio-league-meet-1-2016/results/474429/formatted/,JV Boys
