date,name,location,photos,videos,href_url,paginated_url,year,month,season,level,page
8/31,Bill Springhorn Classic,"Redding, CA",,,https://ca.milesplit.com/meets/323866-bill-springhorn-classic-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
8/31,Black Mountain Invite,"San Diego, CA",,,https://ca.milesplit.com/meets/325327-black-mountain-invite-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
8/31,El Toro vs. Trabuco Hills,"Riverside, CA",,,https://ca.milesplit.com/meets/323839-el-toro-vs-trabuco-hills-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
8/31,Seaside Invitational,"Ventura, CA",,,https://ca.milesplit.com/meets/325951-seaside-invitational-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
8/31,Sierra Pacific 2-Mile,"Hanford, CA",,,https://ca.milesplit.com/meets/328342-sierra-pacific-2-mile-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
8/31,Wolfpack West Hills Invitational,"San Diego, CA",,,https://ca.milesplit.com/meets/328814-wolfpack-west-hills-invitational-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
8/30,Jaguar Invitational,"Tracy, CA",,,https://ca.milesplit.com/meets/323863-jaguar-invitational-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
8/30,Monache Invitational,"Porterville, CA",,,https://ca.milesplit.com/meets/325324-monache-invitational-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
8/30,Orange Cove 2-Mile Season Opener,"Orange Cove, CA",,,https://ca.milesplit.com/meets/323864-orange-cove-2-mile-season-opener-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
8/29,Anderson vs Corning,"Corning, CA",,,https://ca.milesplit.com/meets/328221-anderson-vs-corning-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
8/25,Crawford Invitational,"San Diego, CA",,,https://ca.milesplit.com/meets/325319-crawford-invitational-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
8/25,Dinuba Invitational,"Dinuba, CA",,,https://ca.milesplit.com/meets/323860-dinuba-invitational-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,,,,,,,,,,
,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,,,,,,,,,,
8/25,Hoka One-One Postal Qualifer Meet,"Ventura, CA",,,https://ca.milesplit.com/meets/325320-hoka-one-one-postal-qualifer-meet-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
8/25,Oakmont Invitational,"Roseville, CA",,,https://ca.milesplit.com/meets/323861-oakmont-invitational-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
8/25,Vaquero Stampede,"Lakeside, CA",,,https://ca.milesplit.com/meets/323862-vaquero-stampede-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
8/24,Lodi Flame Invitational,"Lodi, CA",,,https://ca.milesplit.com/meets/323859-lodi-flame-invitational-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
8/23,"Scrimmage (Bishop O'Dowd, Dublin, Hayward & Miramonte)","Hayward, CA",,,https://ca.milesplit.com/meets/327714-scrimmage-bishop-odowd-dublin-hayward-and-miramonte-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
8/22,Highlander Invitational,"Fresno, CA",,,https://ca.milesplit.com/meets/323858-highlander-invitational-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
8/18,First Annual  Eagle Invitational,"Riverside, CA",,,https://ca.milesplit.com/meets/325315-first-annual-cross-country-eagle-invitational-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
8/18,The Meeting of the Marauders,"Carmichael, CA",,,https://ca.milesplit.com/meets/325318-the-meeting-of-the-marauders-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
8/17,Run On The Green,"Woodland, CA",,,https://ca.milesplit.com/meets/324036-run-on-the-green-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
8/11,Fleet Feet Summer Sizzle,"Fresno, CA",,,https://ca.milesplit.com/meets/326383-fleet-feet-summer-sizzle-2018/results,https://ca.milesplit.com/results/?year=2018&month=8&season=outdoor&level=hs&page=1,2018,8,outdoor,hs,1
9/29,Bell-Jeff/Loyola Invitational,"Los Angeles, CA",,,https://ca.milesplit.com/meets/331035-44th-annual-bell-jeffloyola-invitational-2018/results,https://ca.milesplit.com/results/?year=2018&month=9&season=outdoor&level=hs&page=1,2018,9,outdoor,hs,1
9/29,Brea Invitational,"Brea, CA",,,https://ca.milesplit.com/meets/323940-brea-invitational-2018/results,https://ca.milesplit.com/results/?year=2018&month=9&season=outdoor&level=hs&page=1,2018,9,outdoor,hs,1
