date,name,location,photos,videos,href_url,paginated_url,year,month,season,level,page
8/31,Bill Springhorn Classic,"Redding, CA",,,https://ca.milesplit.com/meets/367088-bill-springhorn-classic-2019/results,https://ca.milesplit.com/results/?year=2019&month=8&season=outdoor&level=hs&page=1,2019,8,outdoor,hs,1
8/31,CCA Ravens XC Invitational,"San Diego, CA",,,https://ca.milesplit.com/meets/365784-cca-ravens-xc-invitational-2019/results,https://ca.milesplit.com/results/?year=2019&month=8&season=outdoor&level=hs&page=1,2019,8,outdoor,hs,1
8/31,Colton Swarm Invitational,"Colton, CA",,,https://ca.milesplit.com/meets/365302-colton-swarm-invitational-2019/results,https://ca.milesplit.com/results/?year=2019&month=8&season=outdoor&level=hs&page=1,2019,8,outdoor,hs,1
8/31,Dennis DeWitt Invitational,"Madera, CA",,,https://ca.milesplit.com/meets/365323-dennis-dewitt-invitational-2019/results,https://ca.milesplit.com/results/?year=2019&month=8&season=outdoor&level=hs&page=1,2019,8,outdoor,hs,1
8/31,East Bakersfield Invitational,"Bakersfield, CA",,,https://ca.milesplit.com/meets/365303-east-bakersfield-invitational-2019/results,https://ca.milesplit.com/results/?year=2019&month=8&season=outdoor&level=hs&page=1,2019,8,outdoor,hs,1
8/31,Fastback Shootout,"Arcadia, CA",,,https://ca.milesplit.com/meets/365304-fastback-shootout-2019/results,https://ca.milesplit.com/results/?year=2019&month=8&season=outdoor&level=hs&page=1,2019,8,outdoor,hs,1
8/31,Great Cow Run,"Cerritos, CA",,,https://ca.milesplit.com/meets/365305-great-cow-run-2019/results,https://ca.milesplit.com/results/?year=2019&month=8&season=outdoor&level=hs&page=1,2019,8,outdoor,hs,1
8/31,Greg Denike/Big Ditch Classic,"Arroyo Grande, CA",,,https://ca.milesplit.com/meets/365306-greg-denikebig-ditch-classic-2019/results,https://ca.milesplit.com/results/?year=2019&month=8&season=outdoor&level=hs&page=1,2019,8,outdoor,hs,1
8/31,Indian Springs Coyotes Mini Meet,"San Bernardino, CA",,,https://ca.milesplit.com/meets/367116-indian-springs-coyotes-mini-meet-2019/results,https://ca.milesplit.com/results/?year=2019&month=8&season=outdoor&level=hs&page=1,2019,8,outdoor,hs,1
8/31,Lancer Invitational,"La Mirada, CA",,,https://ca.milesplit.com/meets/367093-lancer-invitational-2019/results,https://ca.milesplit.com/results/?year=2019&month=8&season=outdoor&level=hs&page=1,2019,8,outdoor,hs,1
8/31,McFarland USA Invitational,"McFarland, CA",,,https://ca.milesplit.com/meets/365308-mcfarland-usa-invitational-2019/results,https://ca.milesplit.com/results/?year=2019&month=8&season=outdoor&level=hs&page=1,2019,8,outdoor,hs,1
8/31,Oakmont Invitational,"Roseville, CA",,,https://ca.milesplit.com/meets/365309-oakmont-invitational-2019/results,https://ca.milesplit.com/results/?year=2019&month=8&season=outdoor&level=hs&page=1,2019,8,outdoor,hs,1
,https://ca.milesplit.com/results/?year=2019&month=8&season=outdoor&level=hs&page=1,,,,,,,,,,
,https://ca.milesplit.com/results/?year=2019&month=8&season=outdoor&level=hs&page=1,,,,,,,,,,
8/31,Pleasant Grove Eagle Run,"Pleasant Grove, AL",,,https://al.milesplit.com/meets/366952-pleasant-grove-eagle-run-2019/results,https://ca.milesplit.com/results/?year=2019&month=8&season=outdoor&level=hs&page=1,2019,8,outdoor,hs,1
8/31,Riverside Showcase,"Riverside, CA",,,https://ca.milesplit.com/meets/365310-riverside-showcase-2019/results,https://ca.milesplit.com/results/?year=2019&month=8&season=outdoor&level=hs&page=1,2019,8,outdoor,hs,1
8/31,Southwest Invite,"Seeley, CA",,,https://ca.milesplit.com/meets/365311-southwest-invite-2019/results,https://ca.milesplit.com/results/?year=2019&month=8&season=outdoor&level=hs&page=1,2019,8,outdoor,hs,1
8/31,UCSB Gaucho Invitational,"Santa Barbara, CA",,,https://ca.milesplit.com/meets/365312-ucsb-gaucho-invitational-2019/results,https://ca.milesplit.com/results/?year=2019&month=8&season=outdoor&level=hs&page=1,2019,8,outdoor,hs,1
8/30,Sierra Pacific 2 Mile,"Hanford, CA",,,https://ca.milesplit.com/meets/367076-sierra-pacific-2-mile-2019/results,https://ca.milesplit.com/results/?year=2019&month=8&season=outdoor&level=hs&page=1,2019,8,outdoor,hs,1
