date,name,location,photos,videos,href_url,paginated_url,year,month,season,level,page
8/29,Dinuba Invitational,"Dinuba, CA",,,https://ca.milesplit.com/meets/214117-dinuba-invitational-2015/results,https://ca.milesplit.com/results/?year=2015&month=8&season=outdoor&level=hs&page=1,2015,8,outdoor,hs,1
8/29,Oakmont Invitational,"Roseville, CA",,,https://ca.milesplit.com/meets/214032-oakmont-invitational-2015/results,https://ca.milesplit.com/results/?year=2015&month=8&season=outdoor&level=hs&page=1,2015,8,outdoor,hs,1
8/29,Vaquero Stampede,"Lakeside, CA",,,https://ca.milesplit.com/meets/214031-vaquero-stampede-2015/results,https://ca.milesplit.com/results/?year=2015&month=8&season=outdoor&level=hs&page=1,2015,8,outdoor,hs,1
8/28,Lodi Flame Invitational,"Lodi, CA",,,https://ca.milesplit.com/meets/214113-lodi-flame-invitational-2015/results,https://ca.milesplit.com/results/?year=2015&month=8&season=outdoor&level=hs&page=1,2015,8,outdoor,hs,1
8/28,Wolfpack West Hills Invitational,"San Diego, CA",,,https://ca.milesplit.com/meets/214115-wolfpack-west-hills-invitational-2015/results,https://ca.milesplit.com/results/?year=2015&month=8&season=outdoor&level=hs&page=1,2015,8,outdoor,hs,1
8/26,Beat the Heat,"Riverside, CA",,,https://ca.milesplit.com/meets/217627-beat-the-heat-2015/results,https://ca.milesplit.com/results/?year=2015&month=8&season=outdoor&level=hs&page=1,2015,8,outdoor,hs,1
8/22,Hoka One One @ Buena,"Ventura, CA",,,https://ca.milesplit.com/meets/217364-hoka-one-one-buena-2015/results,https://ca.milesplit.com/results/?year=2015&month=8&season=outdoor&level=hs&page=1,2015,8,outdoor,hs,1
8/22,Sunrise Stampede,"Corona, CA",,,https://ca.milesplit.com/meets/217277-sunrise-stampede-2015/results,https://ca.milesplit.com/results/?year=2015&month=8&season=outdoor&level=hs&page=1,2015,8,outdoor,hs,1
8/22,Sunrise Stampede XC,"Eastvale, CA",,,https://ca.milesplit.com/meets/217628-sunrise-stampede-xc-2015/results,https://ca.milesplit.com/results/?year=2015&month=8&season=outdoor&level=hs&page=1,2015,8,outdoor,hs,1
"8/1
8/8",AAU Junior Olympic Games,"Norfolk, VA",,,https://www.milesplit.com/meets/194122-aau-junior-olympic-games-2015/results,https://ca.milesplit.com/results/?year=2015&month=8&season=outdoor&level=hs&page=1,2015,8,outdoor,hs,1
"8/1
8/2",States Games of America,"Lincoln, NE",,,https://ne.milesplit.com/meets/210433-states-games-of-america-2015/results,https://ca.milesplit.com/results/?year=2015&month=8&season=outdoor&level=hs&page=1,2015,8,outdoor,hs,1
9/30,BCL West CC League League Meet,"San Francisco, CA",,,https://ca.milesplit.com/meets/219925-bcl-west-cc-league-league-meet-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/30,EAL/SRL Center Meet,"Chico, CA",,,https://ca.milesplit.com/meets/219868-ealsrl-center-meet-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/30,Foothill League Meet #1,"Santa Clarita, CA",,,https://ca.milesplit.com/meets/221546-foothill-league-meet-1-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/30,HDN League #2 - Eureka,"Riverside, CA",,,https://ca.milesplit.com/meets/219867-hdn-league-2-eureka-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/30,"Interlake, LW @ Mercer Island","Sacramento, CA",,,https://ca.milesplit.com/meets/219803-interlake-lw-mercer-island-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/30,NAL Center Meet,"Yreka, CA",,,https://ca.milesplit.com/meets/219869-nal-center-meet-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/30,Orange Coast League Cluster Meet,"Irvine, CA",,,https://ca.milesplit.com/meets/219987-orange-coast-league-cluster-meet-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/30,Salinas City Championships,"Salinas, CA",,,https://ca.milesplit.com/meets/212826-salinas-city-championships-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/30,South Bay Cup,"Torrance, CA",,,https://ca.milesplit.com/meets/212827-south-bay-cup-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/30,WBAL Meet #1,"Brisbane, CA",,,https://ca.milesplit.com/meets/219903-wbal-meet-1-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/29,Ambassador/South Valley/Majestic/Victory League Meet #1,"Riverside, CA",,,https://ca.milesplit.com/meets/219989-ambassadorsouth-valleymajesticvictory-league-meet-1-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/29,Deer Valley @ Liberty,"Riverside, CA",,,https://ca.milesplit.com/meets/219946-deer-valley-liberty-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,,,,,,,,,,
,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,,,,,,,,,,
9/29,Marina/TC at York,"Riverside, CA",,,https://ca.milesplit.com/meets/219691-marinatc-at-york-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/29,Metro League Meet #1,"Riverside, CA",,,https://ca.milesplit.com/meets/219980-metro-league-meet-1-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/29,Palomares League Cluster #2,"Riverside, CA",,,https://ca.milesplit.com/meets/219692-palomares-league-cluster-2-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/29,WAC Patterson @ Los Banos,"Riverside, CA",,,https://ca.milesplit.com/meets/219982-wac-patterson-los-banos-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/26,Bell-Jeff/Loyola Invitational,"Los Angeles, CA",,,https://ca.milesplit.com/meets/212781-42nd-annual-bell-jeffloyola-invitational-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/26,Bakersfield College Invitational,"Riverside, CA",,,https://ca.milesplit.com/meets/219440-bakersfield-college-invitational-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/26,Billy York Invitational,"Riverside, CA",,,https://ca.milesplit.com/meets/215461-billy-york-invitational-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/26,Bob Firman Invitational,"Eagle, ID",,,https://id.milesplit.com/meets/214375-bob-firman-invitational-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/26,Brentwood Invitational,"Los Angeles, CA",,,https://ca.milesplit.com/meets/212782-brentwood-invitational-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/26,Dana Hills Invitational,"Dana Point, CA",,,https://ca.milesplit.com/meets/212783-dana-hills-invitational-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/26,Doug Conley Invitational,"Tucson, AZ",,,https://az.milesplit.com/meets/215470-doug-conley-invitational-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/26,Falcon Invitational,"Henderson, NV",,,https://nv.milesplit.com/meets/214591-falcon-invitational-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/26,Gold Coast Invitational,"Oxnard, CA",,,https://ca.milesplit.com/meets/212776-gold-coast-invitational-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/26,Hemet Bulldog Invitational,"Hemet, CA",,,https://ca.milesplit.com/meets/212784-hemet-bulldog-invitational-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/26,Nike Portland XC Invite,"Portland, OR",,,https://or.milesplit.com/meets/206488-nike-portland-xc-invite-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/26,Northwest Classic,"Eugene, OR",,,https://or.milesplit.com/meets/216543-northwest-classic-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/26,Pacific Tiger Invitational,"Stockton, CA",,,https://ca.milesplit.com/meets/212790-pacific-tiger-invitational-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/26,Rose City Running Classic,"Pasadena, CA",,,https://ca.milesplit.com/meets/212769-rose-city-running-classic-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/26,Stanford Invitational,"Palo Alto, CA",,,https://ca.milesplit.com/meets/212788-stanford-invitational-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/26,Sunny Hills Wayne Walker Invitational,"Fullerton, CA",,,https://ca.milesplit.com/meets/212789-sunny-hills-wayne-walker-invitational-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/26,Top Speed Running Super  Classic,"San Dimas, CA",,,https://ca.milesplit.com/meets/212791-top-speed-running-super-xc-classic-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/25,South Bay Invitational,"Bonita, CA",,,https://ca.milesplit.com/meets/212779-south-bay-invitational-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/24,Bay League Meet #1,"Glendora, CA",,,https://ca.milesplit.com/meets/219404-bay-league-meet-1-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/24,Big 8 Cluster Meet #1,"Riverside, CA",,,https://ca.milesplit.com/meets/219407-big-8-cluster-meet-1-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/24,Greenfield @ Pacific Grove,"Riverside, CA",,,https://ca.milesplit.com/meets/219399-greenfield-pacific-grove-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/24,Ocean League Cluster Meet #1,"Riverside, CA",,,https://ca.milesplit.com/meets/219403-ocean-league-cluster-meet-1-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/24,Pacific League Cluster Meet #1,"Arcadia, CA",,,https://ca.milesplit.com/meets/219402-pacific-league-cluster-meet-1-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/24,Pioneer League Cluster Meet #1,"Torrance, CA",,,https://ca.milesplit.com/meets/219401-pioneer-league-cluster-meet-1-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/24,Soledad/Gonzales @ Carmel,"Riverside, CA",,,https://ca.milesplit.com/meets/219398-soledadgonzales-carmel-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/24,TCAA Cluster,"Thatcher, CA",,,https://ca.milesplit.com/meets/219413-tcaa-cluster-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/23,BVL: Freedom and Heritage at Liberty,"Oakley , CA",,,https://ca.milesplit.com/meets/219231-bvl-freedom-and-heritage-at-liberty-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/23,Citrus Belt League-Cluster #1,"Riverside, CA",,,https://ca.milesplit.com/meets/219313-citrus-belt-league-cluster-1-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/23,Del Rey League Cluster Meet #1,"Riverside, CA",,,https://ca.milesplit.com/meets/219309-del-rey-league-cluster-meet-1-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
9/23,HDN #1,"Riverside, CA",,,https://ca.milesplit.com/meets/219228-hdn-1-2015/results,https://ca.milesplit.com/results/?year=2015&month=9&season=outdoor&level=hs&page=1,2015,9,outdoor,hs,1
