date,name,location,photos,videos,href_url,paginated_url,year,month,season,level,page
8/21,Nike Sunrise in the Park,"Huntington Beach, CA",,,https://ca.milesplit.com/meets/77307-nike-sunrise-in-the-park-2010/results,https://ca.milesplit.com/results/?year=2010&month=8&season=outdoor&level=hs&page=1,2010,8,outdoor,hs,1
9/30,Suburban League Meet #1,"Riverside, CA",,,https://ca.milesplit.com/meets/80040-suburban-league-meet-1-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/30,Sunset League Cluster,"Huntington Beach, CA",,,https://ca.milesplit.com/meets/80284-sunset-league-cluster-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/30,Tri Valley League Meet #1,"Riverside, CA",,,https://ca.milesplit.com/meets/80037-tri-valley-league-meet-1-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/29,Diablo Foothills Cluster,"Martinez, CA",,,https://ca.milesplit.com/meets/80281-diablo-foothills-cluster-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/29,Moore League Cluster,"Long Beach-Lakewood, CA",,,https://ca.milesplit.com/meets/80280-moore-league-cluster-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/29,South Bay Cup Invitational,"Torrance, CA",,,https://ca.milesplit.com/meets/77305-south-bay-cup-invitational-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/28,Metro League Cluster,"Sacramento, CA",,,https://ca.milesplit.com/meets/80279-metro-league-cluster-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/28,Moore League Cluster #1,"Riverside, CA",,,https://ca.milesplit.com/meets/101450-moore-league-cluster-1-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/28,Sierra League Cluster,"San Dimas, CA",,,https://ca.milesplit.com/meets/80278-sierra-league-cluster-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/25,Bell-Jeff Invitational,"Los Angeles, CA",,,https://ca.milesplit.com/meets/77271-bell-jeff-invitational-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/25,Blue Lagoon Invitational,"Riverside, CA",,,https://ca.milesplit.com/meets/77273-blue-lagoon-invitational-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/25,Brentwood Invitational,"Los Angeles, CA",,,https://ca.milesplit.com/meets/77279-brentwood-invitational-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,,,,,,,,,,
,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,,,,,,,,,,
9/25,Bret Harte Frogtown Invitational,"San Joaquin, CA",,,https://ca.milesplit.com/meets/77275-bret-harte-frogtown-invitational-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/25,Bulldog Run Invitational,"Hemet, CA",,,https://ca.milesplit.com/meets/80068-bulldog-run-invitational-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/25,Dana Hills Invitational,"Dana Point, CA",,,https://ca.milesplit.com/meets/77295-dana-hills-invitational-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/25,Hi-Desert Classic,"Yucca Valley, CA",,,https://ca.milesplit.com/meets/79876-hi-desert-classic-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/25,Honolulu Marathon Invitational,"Waipahu, HI",,,https://hi.milesplit.com/meets/77299-honolulu-marathon-invitational-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/25,Nike Pre-Nationals,"Portland, OR",,,https://or.milesplit.com/meets/77225-nike-pre-nationals-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/25,Stanford Invitational,"Palo Alto, CA",,,https://ca.milesplit.com/meets/76528-stanford-invitational-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/25,Sunny Hills Wayne Walker Invitational,"Fullerton, CA",,,https://ca.milesplit.com/meets/77300-sunny-hills-wayne-walker-invitational-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/25,Tri County Invitational,"Riverside, CA",,,https://ca.milesplit.com/meets/77302-tri-county-invitational-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/24,Golden Eagle/Clovis West Invitational,"Fresno, CA",,,https://ca.milesplit.com/meets/77269-golden-eagleclovis-west-invitational-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
"9/24
9/25",New Balance Ocean State Invitational,"Warwick, RI",,,https://ri.milesplit.com/meets/74385-new-balance-ocean-state-invitational-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/24,San Gabriel Valley League Cluster Meet,"Riverside, CA",,,https://ca.milesplit.com/meets/79859-san-gabriel-valley-league-cluster-meet-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/24,South Bay Invitational,"Bonita, CA",,,https://ca.milesplit.com/meets/75115-south-bay-invitational-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/23,Pioneer League Meet #1,"Riverside, CA",,,https://ca.milesplit.com/meets/74290-pioneer-league-meet-1-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
9/18,Chieftain Invitational,"Salinas, CA",,,https://ca.milesplit.com/meets/77253-chieftain-invitational-2010/results,https://ca.milesplit.com/results/?year=2010&month=9&season=outdoor&level=hs&page=1,2010,9,outdoor,hs,1
