date,name,location,photos,videos,href_url,paginated_url,year,month,season,level,page
8/31,Brian Rogers Monterey Peninsula Jamboree,"Monterey, CA",,,https://ca.milesplit.com/meets/496029-brian-rogers-monterey-peninsula-jamboree-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/31,MVAL Opener,"Newark, CA",,,https://ca.milesplit.com/meets/498711-mval-opener-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/27,Bronco Roundup,"Escondido, CA",,,https://ca.milesplit.com/meets/488671-bronco-roundup-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/27,Bun Run,"Long Beach, CA",,,https://ca.milesplit.com/meets/498385-bun-run-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/27,Dennis DeWitt Invitational,"Madera, CA",,,https://ca.milesplit.com/meets/493836-dennis-dewitt-invitational-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/27,Endless Summer  Challenge,"Westlake Village, CA",,,https://ca.milesplit.com/meets/495980-endless-summer-3200-challenge-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/27,Oakmont Invitational,"Roseville, CA",,,https://ca.milesplit.com/meets/497993-oakmont-invitational-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/27,Screamin' Scott Showdown,"Atwater, CA",,,https://ca.milesplit.com/meets/495985-screamin-scott-showdown-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/27,"Scrimmage: Bishop Odowd, Dublin, Carondelet, Hayward, Logan","Hayward, CA",,,https://ca.milesplit.com/meets/495986-scrimmage-bishop-odowd-dublin-carondelet-hayward-logan-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/27,Segerstrom Northwood Scrimmage,"Irvine, CA",,,https://ca.milesplit.com/meets/495973-segerstrom-northwood-scrimmage-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/27,Skyline HS Scrimmage,"Oakland, CA",,,https://ca.milesplit.com/meets/498285-skyline-hs-scrimmage-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/26,Highlander Invitational,"Fresno, CA",,,https://ca.milesplit.com/meets/488676-highlander-invitational-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,,,,,,,,,,
,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,,,,,,,,,,
8/26,Sierra Pacific 2 Mile,"Hanford, CA",,,https://ca.milesplit.com/meets/495977-sierra-pacific-2-mile-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/26,Sophomore Delight,"Elk Grove, CA",,,https://ca.milesplit.com/meets/497061-sophomore-delight-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/26,Wolf Pack Invitational,"Santee, CA",,,https://ca.milesplit.com/meets/488672-wolf-pack-invitational-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/25,South County  Jamboree,"King City, CA",,,https://ca.milesplit.com/meets/497060-south-county-cross-country-jamboree-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/25,Warrior Run Summer Series #3,"Jurupa Valley, CA",,,https://ca.milesplit.com/meets/495974-warrior-run-summer-series-3-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/20,Vaquero Stampede,"Lakeside, CA",,,https://ca.milesplit.com/meets/488669-40th-annual-vaquero-stampede-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/20,Fullerton Santa Fe LM Scrimmage,"Fullerton, CA",,,https://ca.milesplit.com/meets/496696-fullerton-santa-fe-lm-scrimmage-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/20,Pleasant Grove 5th Annual Eagle Run,"Elk Grove, CA",,,https://ca.milesplit.com/meets/495434-pleasant-grove-5th-annual-eagle-run-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/20,Sierra Invite,"Rocklin, CA",,,https://ca.milesplit.com/meets/496380-sierra-invite-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/20,Union Mine Friendly XC Meet,"El Dorado, CA",,,https://ca.milesplit.com/meets/495770-union-mine-friendly-xc-meet-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/19,Fresno Relays Invitational,"Fresno, CA",,,https://ca.milesplit.com/meets/488673-fresno-relays-invitational-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/18,Warrior Run Summer Series #2,"Jurupa Valley, CA",,,https://ca.milesplit.com/meets/495766-warrior-run-summer-series-2-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
8/13,Fleet Feet Summer Sizzle,"Fresno, CA",,,https://ca.milesplit.com/meets/494054-fleet-feet-summer-sizzle-2022/results,https://ca.milesplit.com/results/?year=2022&month=8&season=outdoor&level=hs&page=1,2022,8,outdoor,hs,1
9/30,Avocado League Cluster Meet 1,"Escondido, CA",,,https://ca.milesplit.com/meets/496548-avocado-league-cluster-meet-1-2022/results,https://ca.milesplit.com/results/?year=2022&month=9&season=outdoor&level=hs&page=1,2022,9,outdoor,hs,1
9/30,Clovis West Golden Eagle  Invitational,"Fresno, CA",,,https://ca.milesplit.com/meets/494055-clovis-west-golden-eagle-cross-country-invitational-2022/results,https://ca.milesplit.com/results/?year=2022&month=9&season=outdoor&level=hs&page=1,2022,9,outdoor,hs,1
9/30,Coach Jerry Downey Classic,"San Diego, CA",,,https://ca.milesplit.com/meets/495385-coach-jerry-downey-classic-2022/results,https://ca.milesplit.com/results/?year=2022&month=9&season=outdoor&level=hs&page=1,2022,9,outdoor,hs,1
9/30,Desert Twilight XC Festival,"Mesa, AZ",,,https://az.milesplit.com/meets/493859-desert-twilight-xc-festival-2022/results,https://ca.milesplit.com/results/?year=2022&month=9&season=outdoor&level=hs&page=1,2022,9,outdoor,hs,1
9/30,Golden West Invitational,"Visalia, CA",,,https://ca.milesplit.com/meets/496554-golden-west-invitational-2022/results,https://ca.milesplit.com/results/?year=2022&month=9&season=outdoor&level=hs&page=1,2022,9,outdoor,hs,1
9/30,Grossmont @ El Capitan,"Santee, CA",,,https://ca.milesplit.com/meets/496555-grossmont-el-capitan-2022/results,https://ca.milesplit.com/results/?year=2022&month=9&season=outdoor&level=hs&page=1,2022,9,outdoor,hs,1
9/30,Helix vs West Hills,"Santee, CA",,,https://ca.milesplit.com/meets/496558-helix-vs-west-hills-2022/results,https://ca.milesplit.com/results/?year=2022&month=9&season=outdoor&level=hs&page=1,2022,9,outdoor,hs,1
9/30,Hilltop vs. Mater Dei Catholic,"Chula Vista, CA",,,https://ca.milesplit.com/meets/496559-hilltop-vs-mater-dei-catholic-2022/results,https://ca.milesplit.com/results/?year=2022&month=9&season=outdoor&level=hs&page=1,2022,9,outdoor,hs,1
9/30,Madera Invitational,"Madera, CA",,,https://ca.milesplit.com/meets/496561-madera-invitational-2022/results,https://ca.milesplit.com/results/?year=2022&month=9&season=outdoor&level=hs&page=1,2022,9,outdoor,hs,1
9/30,Palomar League Cluster #1,"Carlsbad, CA",,,https://ca.milesplit.com/meets/496565-palomar-league-cluster-1-2022/results,https://ca.milesplit.com/results/?year=2022&month=9&season=outdoor&level=hs&page=1,2022,9,outdoor,hs,1
9/30,Palos Verdes Invitational,"Palos Verdes Estates, CA",,,https://ca.milesplit.com/meets/495202-palos-verdes-invitational-2022/results,https://ca.milesplit.com/results/?year=2022&month=9&season=outdoor&level=hs&page=1,2022,9,outdoor,hs,1
9/30,Tesoro Viejo 5K Invitational,"Madera, CA",,,https://ca.milesplit.com/meets/496570-tesoro-viejo-5k-invitational-2022/results,https://ca.milesplit.com/results/?year=2022&month=9&season=outdoor&level=hs&page=1,2022,9,outdoor,hs,1
,https://ca.milesplit.com/results/?year=2022&month=9&season=outdoor&level=hs&page=1,,,,,,,,,,
,https://ca.milesplit.com/results/?year=2022&month=9&season=outdoor&level=hs&page=1,,,,,,,,,,
9/30,Trinity League Preview,"Huntington Beach, CA",,,https://ca.milesplit.com/meets/493788-trinity-league-preview-2022/results,https://ca.milesplit.com/results/?year=2022&month=9&season=outdoor&level=hs&page=1,2022,9,outdoor,hs,1
9/30,Valley League Cluster Meet 1,"Escondido, CA",,,https://ca.milesplit.com/meets/496571-valley-league-cluster-meet-1-2022/results,https://ca.milesplit.com/results/?year=2022&month=9&season=outdoor&level=hs&page=1,2022,9,outdoor,hs,1
